latitude,longitude,month,temperature_max,temperature_min,humidity_mean,cloud_cover_mean,windspeed_max,windgusts_max,precipitation_total,precipitation_hours,sunshine_hours,solar_radiation_GHI,daylight_hours,ac_output,dc_output,tilt,azimuth,module_type,array_type
59.56297,-135.33626,4.0,5.62,1.45,79.2,85.4,5.23,40.56,149.8,408.0,142.17,434.46,14.58,84.2700236519155,89.09043706350279,30,270,1,1
59.56297,-135.33626,5.0,10.64,5.78,77.58,78.84,5.14,35.21,138.7,260.0,204.11,555.87,17.1,105.5739463326819,111.5236980585247,30,270,1,1
59.56297,-135.33626,6.0,16.5,9.76,80.6,90.0,9.0,42.44,94.4,312.0,204.33,469.77,18.56,114.7880054800374,121.1995991677882,30,270,1,1
59.56297,-135.33626,7.0,22.37,13.57,76.19,71.84,8.54,34.47,41.3,143.0,330.18,604.83,17.8,89.28966372862097,94.72664350967142,30,270,1,1
59.56297,-135.33626,8.0,20.19,13.58,80.9,74.74,9.0,40.04,115.6,260.0,238.43,408.3,15.49,68.31276139224545,72.70316847059738,30,270,1,1
59.56297,-135.33626,10.0,8.11,2.92,79.65,84.58,8.13,46.19,332.7,374.0,78.3,94.42,10.14,22.98606687867219,25.00400127167848,30,270,1,1
59.56297,-135.33626,11.0,3.82,-0.6,86.87,94.97,7.67,45.98,221.6,459.0,29.11,41.85,7.63,7.594320603436264,8.686206759833745,30,270,1,1
59.56297,-135.33626,12.0,1.95,-2.31,87.03,97.16,8.21,54.17,425.8,541.0,11.03,20.54,6.16,5.895611412094295,6.853265147387903,30,270,1,1
40.14292,-95.35546,1.0,4.03,-4.56,71.77,67.32,20.87,37.24,43.6,84.0,181.73,233.35,9.69,9.125668689230798,10.23292312089534,30,270,1,1
40.14292,-95.35546,2.0,8.15,-4.36,60.89,44.18,23.57,42.94,61.6,54.0,223.08,344.32,10.69,22.23532510855928,24.0341941860513,30,270,1,1
40.14292,-95.35546,5.0,25.65,13.3,61.35,48.23,19.55,37.14,68.8,70.0,354.54,739.93,14.41,105.5739463326819,111.5236980585247,30,270,1,1
40.14292,-95.35546,6.0,29.48,17.92,63.27,43.3,17.14,33.72,89.5,62.0,372.31,764.27,14.98,114.7880054800374,121.1995991677882,30,270,1,1
40.14292,-95.35546,7.0,29.53,19.96,75.13,42.42,16.6,32.51,107.0,76.0,341.99,725.66,14.7,89.28966372862097,94.72664350967142,30,270,1,1
40.14292,-95.35546,8.0,29.51,20.23,75.81,39.9,18.6,33.54,67.3,74.0,341.2,664.27,13.72,68.31276139224545,72.70316847059738,30,270,1,1
40.14292,-95.35546,9.0,28.16,16.74,61.17,26.3,19.37,35.94,26.4,28.0,322.88,581.93,12.45,37.56950999860034,40.41245790346913,30,270,1,1
40.14292,-95.35546,10.0,19.63,9.9,60.58,41.16,23.09,41.58,46.3,70.0,247.47,401.48,11.13,22.98606687867219,25.00400127167848,30,270,1,1
40.14292,-95.35546,11.0,12.34,2.06,62.23,43.73,20.82,36.66,19.8,49.0,203.34,271.08,9.97,7.594320603436264,8.686206759833745,30,270,1,1
40.14292,-95.35546,12.0,8.0,-0.47,72.39,64.42,20.89,36.53,57.1,107.0,169.03,198.32,9.37,5.895611412094295,6.853265147387903,30,270,1,1
43.77659,-124.14414,1.0,9.8,4.26,81.74,74.13,26.36,52.19,232.1,276.0,126.94,152.65,9.36,9.125668689230798,10.23292312089534,30,270,1,1
43.77659,-124.14414,2.0,8.55,2.55,80.64,75.57,23.16,47.2,186.2,241.0,172.91,247.01,10.5,22.23532510855928,24.0341941860513,30,270,1,1
43.77659,-124.14414,3.0,8.55,2.64,85.0,80.29,23.61,48.37,293.4,388.0,208.21,353.64,11.95,48.14096437710552,51.33271641411392,30,270,1,1
43.77659,-124.14414,4.0,10.39,5.58,85.13,83.9,22.09,46.92,282.7,369.0,228.12,449.88,13.45,84.2700236519155,89.09043706350279,30,270,1,1
43.77659,-124.14414,5.0,14.35,8.81,82.87,61.55,21.28,46.04,33.0,94.0,338.55,694.79,14.74,105.5739463326819,111.5236980585247,30,270,1,1
43.77659,-124.14414,6.0,15.4,9.73,81.63,52.27,22.91,50.01,7.1,46.0,376.26,804.42,15.4,114.7880054800374,121.1995991677882,30,270,1,1
43.77659,-124.14414,7.0,17.95,11.57,81.94,37.19,21.28,49.3,4.7,26.0,392.25,826.46,15.07,89.28966372862097,94.72664350967142,30,270,1,1
43.77659,-124.14414,8.0,19.55,12.97,85.16,51.65,19.46,44.46,5.8,17.0,353.86,681.08,13.94,68.31276139224545,72.70316847059738,30,270,1,1
43.77659,-124.14414,9.0,17.63,11.53,83.37,47.2,20.42,45.32,70.8,96.0,284.71,492.69,12.5,37.56950999860034,40.41245790346913,30,270,1,1
43.77659,-124.14414,10.0,15.96,9.55,85.06,60.77,19.34,39.81,115.5,132.0,224.87,321.68,11.0,22.98606687867219,25.00400127167848,30,270,1,1
43.77659,-124.14414,11.0,13.27,6.49,82.83,64.23,22.2,44.17,199.3,201.0,149.1,181.62,9.68,7.594320603436264,8.686206759833745,30,270,1,1
43.77659,-124.14414,12.0,12.13,7.31,85.65,86.1,25.39,51.41,365.3,300.0,96.61,113.26,8.98,5.895611412094295,6.853265147387903,30,270,1,1
41.18096,-115.76076,1.0,-4.03,-10.2,84.55,80.13,17.16,31.86,41.9,138.0,166.29,270.56,9.6,9.125668689230798,10.23292312089534,30,270,1,1
41.18096,-115.76076,2.0,-3.67,-11.15,74.79,66.32,15.24,29.16,27.4,80.0,226.03,385.86,10.64,22.23532510855928,24.0341941860513,30,270,1,1
41.18096,-115.76076,3.0,-1.69,-9.06,76.81,66.84,18.89,35.75,51.0,125.0,275.22,608.15,11.96,48.14096437710552,51.33271641411392,30,270,1,1
41.18096,-115.76076,4.0,6.61,-2.95,66.07,51.1,17.32,32.9,14.6,49.0,338.56,739.48,13.33,84.2700236519155,89.09043706350279,30,270,1,1
41.18096,-115.76076,5.0,17.3,6.0,56.87,52.06,19.03,38.26,62.2,102.0,372.69,778.68,14.5,105.5739463326819,111.5236980585247,30,270,1,1
41.18096,-115.76076,7.0,30.97,16.48,23.77,24.39,21.76,39.99,2.2,4.0,409.57,872.97,14.8,89.28966372862097,94.72664350967142,30,270,1,1
41.18096,-115.76076,8.0,27.23,14.64,40.32,30.29,22.2,40.77,30.4,55.0,358.78,734.92,13.78,68.31276139224545,72.70316847059738,30,270,1,1
41.18096,-115.76076,9.0,21.18,9.46,44.83,27.2,19.37,36.56,40.7,48.0,328.99,602.33,12.46,37.56950999860034,40.41245790346913,30,270,1,1
41.18096,-115.76076,10.0,15.03,3.86,53.81,34.16,16.51,30.6,13.2,36.0,288.46,441.92,11.1,22.98606687867219,25.00400127167848,30,270,1,1
41.18096,-115.76076,11.0,6.77,-2.58,61.5,60.17,14.81,26.93,17.4,61.0,232.16,298.19,9.89,7.594320603436264,8.686206759833745,30,270,1,1
41.18096,-115.76076,12.0,1.69,-5.32,81.39,75.81,11.71,21.73,25.4,69.0,185.89,226.86,9.27,5.895611412094295,6.853265147387903,30,270,1,1
67.08971,-157.87253,1.0,-15.37,-20.59,75.65,76.84,14.7,26.93,33.5,150.0,23.8,5.43,4.07,9.125668689230798,10.23292312089534,30,270,1,1
67.08971,-157.87253,2.0,-18.75,-24.94,74.61,71.93,12.65,23.7,35.2,144.0,95.94,59.57,8.02,22.23532510855928,24.0341941860513,30,270,1,1
67.08971,-157.87253,4.0,-9.49,-19.12,66.47,39.9,13.41,25.68,15.5,52.0,355.63,499.37,15.65,84.2700236519155,89.09043706350279,30,270,1,1
67.08971,-157.87253,6.0,15.24,6.9,76.17,74.77,14.04,29.52,116.2,215.0,311.53,511.73,24.0,114.7880054800374,121.1995991677882,30,270,1,1
67.08971,-157.87253,9.0,7.34,2.0,85.6,73.77,13.44,24.6,109.6,245.0,151.71,176.49,13.15,37.56950999860034,40.41245790346913,30,270,1,1
67.08971,-157.87253,11.0,-7.78,-14.18,82.27,79.83,15.11,25.29,69.8,217.0,34.81,14.95,5.38,7.594320603436264,8.686206759833745,30,270,1,1
42.94069,-100.96897,5.0,22.72,10.31,62.58,49.32,23.17,41.77,103.9,125.0,360.26,736.83,14.66,105.5739463326819,111.5236980585247,30,270,1,1
42.94069,-100.96897,6.0,25.93,14.71,64.07,50.2,21.81,38.66,110.4,98.0,367.79,747.83,15.29,114.7880054800374,121.1995991677882,30,270,1,1
42.94069,-100.96897,7.0,27.83,16.23,67.19,40.26,21.5,36.86,49.6,55.0,406.17,797.49,14.98,89.28966372862097,94.72664350967142,30,270,1,1
42.94069,-100.96897,8.0,28.42,16.98,61.61,40.61,23.96,40.64,70.4,52.0,366.64,687.34,13.89,68.31276139224545,72.70316847059738,30,270,1,1
42.94069,-100.96897,9.0,25.26,13.42,60.83,32.57,23.3,39.41,34.5,34.0,313.34,540.38,12.49,37.56950999860034,40.41245790346913,30,270,1,1
42.94069,-100.96897,10.0,14.5,4.07,64.32,42.39,27.95,46.33,100.9,90.0,233.7,381.35,11.03,22.98606687867219,25.00400127167848,30,270,1,1
42.94069,-100.96897,11.0,10.2,-0.93,58.9,45.77,24.86,40.88,9.8,46.0,215.87,267.71,9.75,7.594320603436264,8.686206759833745,30,270,1,1
42.94069,-100.96897,12.0,4.7,-3.4,67.19,53.77,26.85,43.31,35.3,87.0,170.23,192.14,9.08,5.895611412094295,6.853265147387903,30,270,1,1
60.73927,-146.4061,1.0,2.98,-1.14,74.94,90.06,11.33,36.88,279.9,363.0,34.61,30.43,6.67,9.125668689230798,10.23292312089534,30,270,1,1
60.73927,-146.4061,2.0,-0.21,-5.35,68.18,75.61,12.0,38.54,145.0,319.0,84.99,108.5,9.09,22.23532510855928,24.0341941860513,30,270,1,1
60.73927,-146.4061,4.0,4.28,-0.75,67.33,81.77,10.89,31.12,98.1,218.0,192.21,431.59,14.71,84.2700236519155,89.09043706350279,30,270,1,1
60.73927,-146.4061,6.0,13.27,8.52,81.83,91.6,10.95,32.45,263.8,403.0,155.45,368.08,19.01,114.7880054800374,121.1995991677882,30,270,1,1
60.73927,-146.4061,7.0,16.35,11.61,84.9,89.77,9.76,26.56,121.3,207.0,205.07,394.63,18.17,89.28966372862097,94.72664350967142,30,270,1,1
60.73927,-146.4061,8.0,16.71,12.25,84.61,86.61,12.2,37.4,495.0,371.0,149.46,277.85,15.67,68.31276139224545,72.70316847059738,30,270,1,1
60.73927,-146.4061,9.0,12.37,6.2,76.5,79.43,13.35,37.61,386.4,351.0,148.84,199.52,12.87,37.56950999860034,40.41245790346913,30,270,1,1
60.73927,-146.4061,10.0,8.2,2.54,66.58,76.13,11.66,32.26,245.5,279.0,122.17,115.41,10.05,22.98606687867219,25.00400127167848,30,270,1,1
60.73927,-146.4061,11.0,3.33,-1.98,74.2,82.53,15.08,47.07,414.2,385.0,55.3,40.1,7.37,7.594320603436264,8.686206759833745,30,270,1,1
60.73927,-146.4061,12.0,0.23,-5.87,68.23,80.32,17.39,52.53,349.1,359.0,30.3,20.08,5.78,5.895611412094295,6.853265147387903,30,270,1,1
48.88965,-113.41403,1.0,-1.57,-8.07,77.23,84.19,24.05,46.74,23.7,63.0,172.47,165.46,8.79,9.125668689230798,10.23292312089534,30,270,1,1
48.88965,-113.41403,2.0,-2.71,-10.15,71.43,84.64,28.87,58.52,40.5,140.0,153.55,242.38,10.18,22.23532510855928,24.0341941860513,30,270,1,1
48.88965,-113.41403,3.0,-2.01,-11.37,75.1,70.77,18.2,36.16,29.8,149.0,258.91,474.01,11.92,48.14096437710552,51.33271641411392,30,270,1,1
48.88965,-113.41403,4.0,6.65,-3.63,67.47,71.63,21.6,43.25,53.6,123.0,294.22,594.65,13.73,84.2700236519155,89.09043706350279,30,270,1,1
48.88965,-113.41403,5.0,17.72,4.47,65.03,54.45,14.6,31.74,63.3,120.0,350.69,701.6,15.29,105.5739463326819,111.5236980585247,30,270,1,1
48.88965,-113.41403,6.0,19.7,7.89,65.1,57.0,15.75,33.94,60.4,119.0,372.62,740.35,16.11,114.7880054800374,121.1995991677882,30,270,1,1
48.88965,-113.41403,7.0,24.45,10.0,53.52,29.1,16.71,37.75,27.1,44.0,425.28,802.98,15.7,89.28966372862097,94.72664350967142,30,270,1,1
48.88965,-113.41403,8.0,24.1,10.7,55.13,40.97,17.89,38.52,57.5,54.0,361.05,666.23,14.32,68.31276139224545,72.70316847059738,30,270,1,1
48.88965,-113.41403,9.0,17.08,6.79,63.97,56.33,16.75,34.75,45.2,87.0,280.09,445.01,12.58,37.56950999860034,40.41245790346913,30,270,1,1
48.88965,-113.41403,10.0,8.99,-0.45,72.45,65.35,18.96,37.87,44.8,146.0,199.81,287.57,10.79,22.98606687867219,25.00400127167848,30,270,1,1
48.88965,-113.41403,11.0,3.41,-3.5,71.1,70.17,24.86,49.73,23.6,68.0,178.23,171.26,9.18,7.594320603436264,8.686206759833745,30,270,1,1
48.88965,-113.41403,12.0,2.95,-3.72,72.16,72.71,26.28,51.66,31.4,66.0,138.24,124.5,8.33,5.895611412094295,6.853265147387903,30,270,1,1
32.79822,-111.82809,1.0,16.46,4.14,62.13,43.68,16.68,27.54,44.2,61.0,244.0,364.77,10.27,9.125668689230798,10.23292312089534,30,270,1,1
32.79822,-111.82809,2.0,18.96,5.25,45.5,35.43,21.73,36.08,17.7,33.0,251.97,430.16,11.03,22.23532510855928,24.0341941860513,30,270,1,1
32.79822,-111.82809,3.0,21.99,8.51,44.58,50.1,19.93,34.05,34.4,36.0,289.01,578.09,11.99,48.14096437710552,51.33271641411392,30,270,1,1
32.79822,-111.82809,4.0,30.42,14.02,15.93,20.57,19.93,34.35,0.0,0.0,358.8,794.73,13.0,84.2700236519155,89.09043706350279,30,270,1,1
32.79822,-111.82809,5.0,33.96,19.3,21.13,13.74,25.3,43.75,0.3,2.0,394.31,876.06,13.85,105.5739463326819,111.5236980585247,30,270,1,1
32.79822,-111.82809,6.0,37.79,21.98,14.87,15.33,23.56,39.99,0.0,0.0,389.49,888.94,14.27,114.7880054800374,121.1995991677882,30,270,1,1
32.79822,-111.82809,7.0,43.75,30.16,21.06,28.81,21.14,40.87,1.3,8.0,395.25,825.75,14.06,89.28966372862097,94.72664350967142,30,270,1,1
32.79822,-111.82809,8.0,40.95,28.18,30.97,33.23,20.67,38.28,14.3,23.0,352.74,728.46,13.33,68.31276139224545,72.70316847059738,30,270,1,1
32.79822,-111.82809,10.0,32.76,17.91,27.29,9.84,16.17,29.09,0.3,1.0,320.28,566.27,11.36,22.98606687867219,25.00400127167848,30,270,1,1
32.79822,-111.82809,11.0,24.76,10.58,42.43,27.53,13.81,25.03,16.9,22.0,265.96,399.61,10.48,7.594320603436264,8.686206759833745,30,270,1,1
32.79822,-111.82809,12.0,19.58,6.0,51.9,35.23,11.36,19.73,25.0,35.0,257.25,347.07,10.03,5.895611412094295,6.853265147387903,30,270,1,1
53.87869,-166.47125,1.0,0.15,-3.48,89.1,92.61,21.35,51.72,111.5,335.0,66.93,91.36,8.09,9.125668689230798,10.23292312089534,30,270,1,1
53.87869,-166.47125,2.0,1.07,-3.34,85.79,87.54,25.14,61.91,186.6,286.0,98.39,163.08,9.81,22.23532510855928,24.0341941860513,30,270,1,1
53.87869,-166.47125,3.0,1.13,-2.2,85.55,93.1,26.49,63.25,165.9,325.0,144.55,293.32,11.89,48.14096437710552,51.33271641411392,30,270,1,1
53.87869,-166.47125,4.0,2.58,-1.55,83.77,89.77,21.63,49.83,100.4,313.0,178.54,403.44,14.07,84.2700236519155,89.09043706350279,30,270,1,1
53.87869,-166.47125,5.0,4.27,0.99,88.29,95.94,23.31,53.0,153.3,401.0,101.13,358.63,15.99,105.5739463326819,111.5236980585247,30,270,1,1
53.87869,-166.47125,6.0,8.86,4.75,87.23,91.73,18.7,42.38,136.9,353.0,143.93,385.3,17.02,114.7880054800374,121.1995991677882,30,270,1,1
53.87869,-166.47125,7.0,14.07,9.03,89.81,93.1,17.26,39.18,121.4,204.0,158.38,393.77,16.5,89.28966372862097,94.72664350967142,30,270,1,1
53.87869,-166.47125,8.0,12.21,7.95,88.94,91.48,19.24,42.1,126.0,262.0,140.71,322.13,14.78,68.31276139224545,72.70316847059738,30,270,1,1
53.87869,-166.47125,9.0,10.2,6.06,87.87,92.5,23.3,51.4,188.8,283.0,154.5,232.95,12.68,37.56950999860034,40.41245790346913,30,270,1,1
53.87869,-166.47125,10.0,6.49,3.85,89.23,91.74,22.78,49.03,186.6,402.0,92.93,133.12,10.53,22.98606687867219,25.00400127167848,30,270,1,1
53.87869,-166.47125,11.0,4.18,0.76,87.47,87.83,25.67,56.61,195.4,323.0,81.41,69.45,8.57,7.594320603436264,8.686206759833745,30,270,1,1
53.87869,-166.47125,12.0,-1.32,-7.06,83.84,79.77,26.36,57.77,113.4,281.0,108.91,76.67,7.5,5.895611412094295,6.853265147387903,30,270,1,1
65.94811,-165.80122,1.0,-15.56,-21.08,83.03,79.03,16.82,23.74,28.3,120.0,34.35,10.64,4.75,9.125668689230798,10.23292312089534,30,270,1,1
65.94811,-165.80122,2.0,-17.79,-23.87,79.14,89.0,18.69,26.67,23.9,91.0,93.39,67.63,8.26,22.23532510855928,24.0341941860513,30,270,1,1
65.94811,-165.80122,3.0,-8.84,-16.87,76.94,78.71,25.76,37.91,47.9,203.0,145.62,222.66,11.79,48.14096437710552,51.33271641411392,30,270,1,1
65.94811,-165.80122,4.0,-11.2,-18.57,79.47,61.5,15.83,23.46,4.5,36.0,338.61,518.0,15.45,84.2700236519155,89.09043706350279,30,270,1,1
65.94811,-165.80122,5.0,2.49,-3.49,88.35,86.52,17.02,28.55,34.2,119.0,233.76,533.35,19.34,105.5739463326819,111.5236980585247,30,270,1,1
65.94811,-165.80122,6.0,12.02,3.79,81.33,83.17,17.99,34.79,60.2,165.0,277.61,502.82,23.38,114.7880054800374,121.1995991677882,30,270,1,1
65.94811,-165.80122,7.0,15.98,9.65,84.94,86.03,14.26,30.29,87.7,227.0,218.96,407.28,20.84,89.28966372862097,94.72664350967142,30,270,1,1
65.94811,-165.80122,8.0,13.49,8.32,85.97,86.23,17.21,35.16,76.7,198.0,147.52,265.62,16.74,68.31276139224545,72.70316847059738,30,270,1,1
65.94811,-165.80122,9.0,7.32,2.39,88.17,87.77,15.8,31.53,90.3,255.0,103.93,149.74,13.09,37.56950999860034,40.41245790346913,30,270,1,1
65.94811,-165.80122,10.0,1.24,-2.94,83.48,73.03,15.29,30.06,45.1,213.0,115.19,98.38,9.51,22.98606687867219,25.00400127167848,30,270,1,1
65.94811,-165.80122,11.0,-3.91,-9.09,85.8,74.7,16.13,30.9,26.3,118.0,55.71,19.5,5.86,7.594320603436264,8.686206759833745,30,270,1,1
65.94811,-165.80122,12.0,-13.55,-20.51,81.9,78.77,18.0,32.94,21.8,130.0,13.53,1.28,3.17,5.895611412094295,6.853265147387903,30,270,1,1
59.21186,-161.70123,2.0,-6.76,-12.85,83.57,90.75,24.78,51.6,101.8,229.0,88.63,120.2,9.28,22.23532510855928,24.0341941860513,30,270,1,1
59.21186,-161.70123,3.0,-4.34,-10.44,84.06,77.61,25.82,54.38,71.4,211.0,146.09,284.6,11.86,48.14096437710552,51.33271641411392,30,270,1,1
59.21186,-161.70123,7.0,12.67,8.05,87.32,92.48,19.81,42.11,141.3,312.0,125.99,331.1,17.7,89.28966372862097,94.72664350967142,30,270,1,1
59.21186,-161.70123,8.0,13.16,8.39,85.42,89.32,20.31,42.48,125.1,322.0,136.39,300.23,15.44,68.31276139224545,72.70316847059738,30,270,1,1
59.21186,-161.70123,12.0,-8.78,-15.7,82.97,86.55,25.63,52.46,49.6,177.0,48.11,30.68,6.26,5.895611412094295,6.853265147387903,30,270,1,1
37.34574,-117.34393,1.0,2.51,-4.75,69.19,54.13,17.12,35.8,74.4,112.0,215.0,309.42,9.93,9.125668689230798,10.23292312089534,30,270,1,1
37.34574,-117.34393,2.0,4.36,-3.85,55.14,46.71,16.69,34.4,53.1,50.0,252.92,419.11,10.83,22.23532510855928,24.0341941860513,30,270,1,1
37.34574,-117.34393,3.0,4.1,-3.58,67.06,50.71,16.34,34.0,44.7,109.0,292.23,613.2,11.97,48.14096437710552,51.33271641411392,30,270,1,1
37.34574,-117.34393,4.0,16.27,4.79,32.27,31.97,17.74,36.28,0.8,5.0,356.84,798.68,13.17,84.2700236519155,89.09043706350279,30,270,1,1
37.34574,-117.34393,5.0,21.17,9.79,29.77,32.87,18.55,38.22,4.3,13.0,400.49,875.5,14.18,105.5739463326819,111.5236980585247,30,270,1,1
37.34574,-117.34393,6.0,24.04,12.6,27.93,32.77,17.03,34.85,6.4,22.0,395.96,860.71,14.69,114.7880054800374,121.1995991677882,30,270,1,1
37.34574,-117.34393,7.0,33.02,20.15,16.68,15.06,18.57,37.14,3.2,4.0,412.06,915.39,14.44,89.28966372862097,94.72664350967142,30,270,1,1
37.34574,-117.34393,8.0,27.62,16.9,34.35,18.65,16.45,33.74,81.5,50.0,362.17,777.37,13.56,68.31276139224545,72.70316847059738,30,270,1,1
37.34574,-117.34393,9.0,23.52,12.92,39.5,17.73,15.43,31.45,15.4,44.0,331.65,639.51,12.41,37.56950999860034,40.41245790346913,30,270,1,1
37.34574,-117.34393,10.0,18.15,7.88,38.48,15.1,14.82,29.46,4.9,14.0,316.68,531.55,11.22,22.98606687867219,25.00400127167848,30,270,1,1
37.34574,-117.34393,11.0,10.89,1.66,41.5,31.13,12.77,26.29,1.9,5.0,269.96,377.89,10.18,7.594320603436264,8.686206759833745,30,270,1,1
37.34574,-117.34393,12.0,8.27,0.58,54.71,52.9,9.84,20.5,2.6,10.0,248.98,309.04,9.64,5.895611412094295,6.853265147387903,30,270,1,1
35.86087,-109.13995,1.0,-0.94,-7.94,77.52,61.97,21.35,43.11,72.0,144.0,210.35,344.36,10.04,9.125668689230798,10.23292312089534,30,270,1,1
35.86087,-109.13995,2.0,0.78,-8.4,69.25,43.46,22.56,46.4,45.8,93.0,239.89,443.79,10.89,22.23532510855928,24.0341941860513,30,270,1,1
35.86087,-109.13995,3.0,2.82,-5.27,72.39,62.52,23.24,49.22,85.3,171.0,261.75,587.71,11.98,48.14096437710552,51.33271641411392,30,270,1,1
35.86087,-109.13995,4.0,12.39,-0.46,39.4,32.73,21.77,46.81,4.4,25.0,352.16,807.82,13.12,84.2700236519155,89.09043706350279,30,270,1,1
35.86087,-109.13995,5.0,19.6,6.89,35.58,37.13,20.62,47.53,46.1,60.0,386.76,843.46,14.07,105.5739463326819,111.5236980585247,30,270,1,1
35.86087,-109.13995,6.0,23.65,10.54,24.47,23.3,22.44,52.02,11.2,41.0,396.46,897.35,14.55,114.7880054800374,121.1995991677882,30,270,1,1
35.86087,-109.13995,7.0,30.88,17.08,23.0,27.1,20.56,48.39,8.0,21.0,402.46,870.29,14.31,89.28966372862097,94.72664350967142,30,270,1,1
35.86087,-109.13995,8.0,26.59,14.18,46.84,36.23,19.22,45.41,77.1,81.0,361.15,739.7,13.48,68.31276139224545,72.70316847059738,30,270,1,1
35.86087,-109.13995,9.0,23.01,10.4,42.77,30.1,18.88,44.39,25.2,49.0,321.21,624.31,12.4,37.56950999860034,40.41245790346913,30,270,1,1
35.86087,-109.13995,10.0,17.71,5.52,37.32,13.71,18.29,42.04,6.3,22.0,318.8,563.64,11.27,22.98606687867219,25.00400127167848,30,270,1,1
35.86087,-109.13995,11.0,9.64,-0.65,55.03,37.63,16.45,35.38,34.4,62.0,253.84,388.15,10.28,7.594320603436264,8.686206759833745,30,270,1,1
35.86087,-109.13995,12.0,3.78,-5.56,63.97,43.65,15.06,30.3,22.9,61.0,236.31,339.09,9.77,5.895611412094295,6.853265147387903,30,270,1,1
46.34991,-120.81561,1.0,3.68,-2.19,77.97,76.42,10.28,21.24,74.2,176.0,143.62,174.75,9.08,9.125668689230798,10.23292312089534,30,270,1,1
46.34991,-120.81561,2.0,5.52,-1.51,64.11,79.79,16.01,36.06,27.1,106.0,177.0,240.07,10.35,22.23532510855928,24.0341941860513,30,270,1,1
46.34991,-120.81561,3.0,8.48,0.06,64.87,74.55,14.01,29.15,56.8,146.0,248.74,417.08,11.93,48.14096437710552,51.33271641411392,30,270,1,1
46.34991,-120.81561,4.0,14.08,3.66,59.93,69.7,16.26,35.12,51.4,128.0,281.07,551.25,13.59,84.2700236519155,89.09043706350279,30,270,1,1
46.34991,-120.81561,5.0,24.59,11.65,47.26,41.71,16.72,34.38,10.8,29.0,395.92,761.6,15.01,105.5739463326819,111.5236980585247,30,270,1,1
46.34991,-120.81561,6.0,27.36,13.24,41.6,35.63,16.44,34.8,6.0,25.0,400.63,811.59,15.74,114.7880054800374,121.1995991677882,30,270,1,1
46.34991,-120.81561,7.0,32.79,17.34,34.29,11.13,15.6,32.39,4.0,4.0,433.36,875.89,15.37,89.28966372862097,94.72664350967142,30,270,1,1
46.34991,-120.81561,8.0,31.75,18.02,36.68,31.9,14.52,31.16,15.3,25.0,372.48,715.71,14.12,68.31276139224545,72.70316847059738,30,270,1,1
46.34991,-120.81561,9.0,24.38,12.4,50.57,47.2,14.94,31.17,25.4,66.0,290.46,487.03,12.54,37.56950999860034,40.41245790346913,30,270,1,1
46.34991,-120.81561,10.0,16.91,7.47,62.42,46.58,10.98,23.66,26.2,65.0,252.29,341.82,10.9,22.98606687867219,25.00400127167848,30,270,1,1
46.34991,-120.81561,11.0,7.62,1.86,75.83,74.67,10.19,22.31,64.4,116.0,141.65,165.98,9.44,7.594320603436264,8.686206759833745,30,270,1,1
46.34991,-120.81561,12.0,4.81,0.63,85.19,90.84,8.34,18.14,133.5,188.0,79.3,96.97,8.67,5.895611412094295,6.853265147387903,30,270,1,1
59.51819,-139.4869,1.0,2.59,-1.92,88.06,92.77,18.27,34.4,450.2,409.0,30.02,22.9,6.99,9.125668689230798,10.23292312089534,30,270,1,1
59.51819,-139.4869,2.0,1.0,-4.99,79.21,85.11,16.9,32.36,228.5,328.0,70.36,84.87,9.24,22.23532510855928,24.0341941860513,30,270,1,1
59.51819,-139.4869,3.0,2.06,-5.69,70.19,68.58,16.39,31.15,222.1,241.0,179.08,253.74,11.85,48.14096437710552,51.33271641411392,30,270,1,1
59.51819,-139.4869,4.0,6.46,-1.06,77.9,82.83,16.46,33.75,151.7,312.0,180.69,361.26,14.57,84.2700236519155,89.09043706350279,30,270,1,1
59.51819,-139.4869,5.0,11.04,3.35,81.1,78.77,16.07,34.04,312.4,358.0,200.72,402.73,17.08,105.5739463326819,111.5236980585247,30,270,1,1
59.51819,-139.4869,6.0,13.63,7.51,84.63,84.53,14.92,31.85,237.4,318.0,200.3,399.08,18.54,114.7880054800374,121.1995991677882,30,270,1,1
59.51819,-139.4869,7.0,16.87,10.12,84.06,80.84,12.9,28.96,57.4,125.0,284.93,521.34,17.78,89.28966372862097,94.72664350967142,30,270,1,1
59.51819,-139.4869,8.0,16.96,11.02,86.55,82.1,14.35,30.92,259.9,275.0,201.25,349.89,15.48,68.31276139224545,72.70316847059738,30,270,1,1
59.51819,-139.4869,9.0,12.68,7.48,85.7,86.77,17.75,35.94,494.1,435.0,104.71,162.6,12.83,37.56950999860034,40.41245790346913,30,270,1,1
59.51819,-139.4869,10.0,9.25,2.84,79.61,77.81,16.16,30.66,440.6,336.0,129.15,119.04,10.15,22.98606687867219,25.00400127167848,30,270,1,1
59.51819,-139.4869,11.0,5.2,0.08,83.33,89.07,23.11,45.58,551.3,419.0,48.27,33.37,7.64,7.594320603436264,8.686206759833745,30,270,1,1
59.51819,-139.4869,12.0,3.21,-2.12,79.55,88.68,22.66,43.69,574.4,457.0,25.02,17.51,6.18,5.895611412094295,6.853265147387903,30,270,1,1
43.41868,-82.85369,1.0,2.05,-3.58,83.58,89.1,19.8,35.43,75.0,201.0,81.91,144.5,9.39,9.125668689230798,10.23292312089534,30,270,1,1
